hour,phi_N,phi_P,tier
2030-02-26 15:00:00,0.7642437592148781,0.0,N_only
2030-02-26 16:00:00,1.0,0.049390360713005066,N_then_P
2030-02-26 17:00:00,0.5552099272608757,0.0,N_only
2030-02-26 21:00:00,0.18779942393302917,0.0,N_only
2030-02-26 22:00:00,0.45411962270736694,0.0,N_only
2030-02-26 23:00:00,0.13287156075239182,0.0,N_only
2030-02-27 01:00:00,0.07526791095733643,0.0,N_only
2030-02-27 05:00:00,0.3173759952187538,0.0,N_only
2030-02-27 18:00:00,0.19564418494701385,0.0,N_only
2030-02-28 12:00:00,1.0,0.12052536569535732,N_then_P
2030-02-28 14:00:00,0.6764612719416618,0.0,N_only
2030-02-28 15:00:00,0.06898412108421326,0.0,N_only
2030-02-28 20:00:00,0.20322338491678238,0.0,N_only
2030-02-28 22:00:00,0.3916555494070053,0.0,N_only
2030-02-28 23:00:00,0.8647590354084969,0.0,N_only
2030-03-01 00:00:00,1.0,0.05487230233848095,N_then_P
2030-03-01 01:00:00,1.0,0.18044227175414562,N_then_P
2030-03-01 02:00:00,1.0,0.15632743947207928,N_then_P
2030-03-01 03:00:00,1.0,0.07780205830931664,N_then_P
2030-03-01 09:00:00,0.4092022702097893,0.0,N_only
2030-03-01 11:00:00,0.5063936859369278,0.0,N_only
2030-03-01 12:00:00,1.0,0.023125728592276573,N_then_P
2030-03-01 13:00:00,0.4258437380194664,0.0,N_only
2030-03-01 14:00:00,0.7814066186547279,0.0,N_only
2030-03-01 15:00:00,0.653835691511631,0.0,N_only
2030-03-01 16:00:00,0.9677726179361343,0.0,N_only
2030-03-01 17:00:00,1.0,0.1703270636498928,N_then_P
2030-03-01 18:00:00,1.0,0.10731673613190651,N_then_P
2030-03-01 19:00:00,0.6321693956851959,0.0,N_only
2030-03-01 20:00:00,0.38753877580165863,0.0,N_only
2030-03-02 05:00:00,0.1843869686126709,0.0,N_only
2030-03-02 06:00:00,0.10947250574827194,0.0,N_only
2030-03-02 07:00:00,1.0,0.024540787562727928,N_then_P
2030-03-04 05:00:00,0.7831220254302025,0.0,N_only
2030-03-04 06:00:00,0.06985253095626831,0.0,N_only
2030-03-04 09:00:00,1.0,0.08375241793692112,N_then_P
2030-03-04 10:00:00,0.8084245398640633,0.0,N_only
2030-03-04 11:00:00,1.0,0.23079410195350647,N_then_P
2030-03-04 12:00:00,1.0,0.022393079474568367,N_then_P
2030-03-04 21:00:00,0.36624396592378616,0.0,N_only
2030-03-04 23:00:00,0.3076946511864662,0.0,N_only
2030-03-05 12:00:00,0.7583850175142288,0.0,N_only
2030-03-06 18:00:00,1.0,0.057714130729436874,N_then_P
2030-03-06 19:00:00,1.0,0.1919006146490574,N_then_P
2030-03-06 20:00:00,1.0,0.1867456417530775,N_then_P
2030-03-06 21:00:00,1.0,0.22553572990000248,N_then_P
2030-03-06 22:00:00,1.0,0.24094495736062527,N_then_P
2030-03-06 23:00:00,1.0,0.19466306641697884,N_then_P
2030-03-07 00:00:00,1.0,0.1734843011945486,N_then_P
2030-03-07 01:00:00,0.9339172914624214,0.0,N_only
2030-03-07 02:00:00,1.0,0.047004133462905884,N_then_P
2030-03-07 03:00:00,0.7218797206878662,0.0,N_only
2030-03-07 04:00:00,0.7729662656784058,0.0,N_only
2030-03-07 05:00:00,1.0,0.0698937214910984,N_then_P
2030-03-07 06:00:00,1.0,0.052518198266625404,N_then_P
2030-03-07 07:00:00,1.0,0.11939761228859425,N_then_P
