StartTime,R_MW,observed_MW,n_units_cut,n_units_available,band0_MW,band1_MW,band2_MW,band3_MW,band4_MW,band5_MW,band6_MW,band7_MW,band8_MW,band10_MW,bandinf_MW
2026-07-04 00:00:00,4.321899625212895,19.413999999999994,13,15,18.286981446647054,17.908478486522707,18.28700046466943,17.908478486522707,17.908478486522707,18.69343882454087,17.908478486522707,18.69343882454087,17.908478486522707,17.04611090333289,17.04611090333289
2026-07-04 00:30:00,4.965241362543264,23.785000000000004,8,15,20.574267297362,21.820585521407004,21.820650771330087,20.680171157570754,22.705311685784732,21.880622515794347,22.705311685784732,21.564832072025396,22.705311685784732,21.880622515794347,19.848772928016924
2026-07-04 01:00:00,8.566714627437777,40.399,11,15,38.2101582754865,39.17419290437078,38.21033935332659,39.17422945125064,39.17422945125064,39.17422945125064,39.17422945125064,38.64464663128353,38.64464663128353,37.85084206796886,36.18336188672064
2026-07-04 01:30:00,7.872318491321796,36.44500000000001,10,15,38.617298459452165,37.888596379290604,35.99882528299268,35.44947886703396,35.44947886703396,35.30395602706672,35.99884053478219,35.99884053478219,35.03528254174641,35.03528254174641,33.30073434340666
2026-07-04 02:00:00,8.387917863427582,38.63000000000001,12,15,38.35647638932574,36.645807987677046,38.356538825470885,38.35658032055229,37.441705828366274,37.78515922088172,37.441705828366274,37.78515922088172,37.66791276722446,36.5289440077522,35.496823061908934
2026-07-04 02:30:00,7.810260469080091,36.352000000000004,14,15,37.737890841223,35.71498176142983,34.572878902207,34.012306928049284,35.09226333476547,35.09226333476547,33.38951050392269,34.012306928049284,34.012306928049284,34.531715480554084,33.188160720370036
2026-07-04 03:00:00,9.137964621192971,42.75399999999999,14,15,41.97771220590676,45.784113694045764,40.84223284972858,41.78645772007234,39.43137501366546,39.7810460841472,41.43678664959062,40.60538567721005,39.661190926466155,40.492591898846726,38.599974041284916
2026-07-04 03:30:00,0.42132279433966213,2.1239999999999988,4,15,1.926640560019645,1.4296859945683236,1.74581800889043,1.7458180088904298,1.7458180088904298,1.74581800889043,1.7458180088904296,1.7458180088904298,1.7458180088904296,1.4296859945683236,1.4296859945683236
2026-07-04 04:00:00,1.016465468247934,5.013,3,15,4.648136377350472,4.21188633447605,4.21188633447605,4.21188633447605,4.21188633447605,4.21188633447605,4.21188633447605,4.21188633447605,3.4491996717007476,4.21188633447605,3.4491996717007476
2026-07-04 04:30:00,1.4359457150397623,6.976000000000001,3,15,6.5663566347677875,6.566366655125693,6.566362145108926,5.9500694545485455,6.566362145108926,6.566362145108926,5.9500694545485455,4.872633300010102,5.9500694545485455,4.872633300010102,4.872633300010102
2026-07-04 05:00:00,1.8141390825515962,8.777999999999999,4,15,8.295781395606488,8.295909456618286,7.517173823729175,8.295788425302327,8.295788425302327,7.517173823729175,6.440541064100659,7.517173823729174,8.295788425302327,7.517173823729174,6.440541064100659
2026-07-04 05:30:00,1.4220472094282341,6.943000000000003,4,15,6.50279392641789,5.892478786017781,6.502807629743689,5.892478786017781,5.892478786017781,5.892478786017781,5.892478786017781,5.892478786017781,5.892478786017782,5.892478786017781,5.084727816429988
2026-07-04 06:00:00,1.1752702338435534,5.649,2,15,5.374326524122564,4.8699191383004425,5.374331611435517,4.869919138300443,4.020597628805037,4.039199818366493,5.374330914571529,4.869919138300443,4.869919138300444,4.869919138300443,4.020597628805037
2026-07-04 06:30:00,1.5135914402969193,7.4030000000000005,2,15,6.9214209869304595,6.921380040205122,6.271806866548194,5.278757426521151,6.271806866548193,6.921424884724919,6.271806866548194,6.271806866548194,6.271806866548193,6.271806866548193,5.278757426521151
2026-07-04 07:00:00,1.5670414469868537,7.637,4,15,7.165885247470871,7.165938534845946,7.165843461304867,7.165843461304867,7.165843461304867,7.165843461304867,6.493285470384124,7.165843461304867,6.493285470384125,6.493285470384125,5.483209798586412
2026-07-04 07:30:00,1.318192157628578,6.493,2,15,6.027914130151828,6.027864257547371,4.479703175791539,6.027892581458143,6.027892581458143,5.462138860948553,6.027892581458143,5.462138860948553,6.027892581458143,5.462138860948553,4.479703175791539
2026-07-04 08:00:00,0.9757400491653785,4.884,2,15,4.461878213211251,4.04313408321139,4.04313408321139,4.461907601917814,4.461907601917814,4.043134083211391,4.461907601917814,4.043134083211391,3.3110050093955423,4.04313408321139,3.3110050093955423
2026-07-04 08:30:00,1.0504003987698065,5.186999999999999,4,15,4.931379579845737,3.56435198613892,4.803318426174517,4.803318426174517,4.352501116375957,4.352501116375956,4.352501116375956,4.803318426174517,4.352501116375957,4.352501116375957,3.56435198613892
2026-07-04 09:00:00,1.3938755571258692,6.6309999999999985,3,15,7.4477888823626,6.373951632369264,6.373980811671995,5.775745064058228,6.373980811671995,6.373980811671995,5.775745064058227,6.373980811671995,6.373980811671995,4.729875499181786,4.729875499181786
2026-07-04 09:30:00,1.495111219476898,7.055999999999999,3,15,6.836905164524686,6.836915500146558,6.8369171148640815,6.8369171148640815,6.19523113233844,6.8369171148640815,6.1952311323384395,6.19523113233844,6.1952311323384395,6.19523113233844,5.096707503290489
2026-07-04 10:00:00,1.4379284561241266,6.994000000000001,2,15,6.575398921153818,6.575398921153817,6.575425480376268,5.958285257582594,6.575425480376268,5.958285257582594,6.575425480376268,4.879361388775424,6.575425480376268,5.958285257582595,4.879361388775424
2026-07-04 10:30:00,1.2361246592975323,6.087,2,15,5.652598528041225,5.6526169354076234,5.122079128943122,5.652608891373144,5.122079128943122,5.652608891373144,5.652608891373144,5.122079128943122,5.122079128943122,5.122079128943121,4.194575125487951
2026-07-04 11:00:00,1.469750286755925,7.083999999999999,3,15,7.853204534356822,6.72095684228898,6.72094708190578,6.72094708190578,6.72094708190578,4.987343264399105,4.987343264399105,6.090144074003685,4.987343264399105,6.090144074003685,4.987343264399105
2026-07-04 11:30:00,1.6568378763714313,7.889999999999999,2,15,6.865371257480823,7.5767769421454,7.5764707373178375,6.865371257480823,5.769989880734091,7.5764707373178375,6.865371257480823,7.5764707373178375,6.865371257480824,6.865371257480823,5.71621117290711
2026-07-04 12:00:00,1.6570811416321236,7.826999999999998,3,15,7.577582868065514,7.577557151473277,7.577584100354596,7.577584100354596,7.577584100354596,6.8663792657793525,7.577584100354596,7.577584100354596,6.866379265779351,6.866379265779351,5.764759958227643
2026-07-04 12:30:00,1.2892265351696937,6.1339999999999995,3,15,5.895442926368088,5.342115197366103,5.895437446828385,5.895437446828385,5.895437446828385,5.342115197366104,5.342115197366103,5.342115197366104,5.895437446828385,4.374767152218245,4.374767152218245
2026-07-04 13:00:00,1.1085561742291399,5.1499999999999995,4,15,5.0693661731960304,5.069244322307134,5.069261299209304,5.069261299209304,4.593478821550962,4.593478821550962,5.069261299209304,4.593478821550962,4.593478821550962,4.593478821550962,3.7616935465635852
2026-07-04 13:30:00,1.5925768682552353,7.488,3,15,6.599095549767118,7.282594048442814,7.28261792774044,7.28261792774044,7.28261792774044,7.28261792774044,7.28261792774044,7.28261792774044,6.599095549767118,6.599095549767118,5.417873080690195
2026-07-04 14:00:00,1.5761355908554429,7.478999999999999,2,15,7.20741051653684,7.20739755886887,7.207436821607899,5.454114622387295,6.530968501908937,7.207436821607899,6.530968501908937,6.530968501908937,7.207436821607899,6.530968501908938,5.454114622387295
2026-07-04 14:30:00,2.0336692420133713,9.751000000000001,4,15,9.299729647956655,9.299708855612872,9.299671019862584,8.518688726422305,8.518688726422305,9.299671019862584,8.518688726422305,7.801855185485589,9.299671019862584,8.426831955289886,7.474026335811702
2026-07-04 15:00:00,1.5872175172193623,7.529999999999999,4,15,7.258051225596459,7.258055925879878,6.576888226355963,7.2581101680590745,7.2581101680590745,7.2581101680590745,7.2581101680590745,7.2581101680590745,6.576888226355963,6.576888226355964,5.505341224269334
2026-07-04 15:30:00,1.1224398324729816,5.256,3,15,4.651007967652273,5.269587555322089,5.132750630499671,5.132750630499671,4.651007967652272,5.132750630499671,5.132750630499671,4.651007967652273,3.8088053383091593,4.651007967652273,3.8088053383091593
2026-07-04 16:00:00,0.6291822418591135,3.1510000000000007,2,15,2.877176931399521,2.6071166893148336,2.135021060578765,2.6071166893148336,2.8771520966251622,2.6071166893148336,2.6071166893148336,2.6071166893148336,2.6071166893148336,2.135021060578765,2.135021060578765
2026-07-04 16:30:00,0.22720366448062226,1.2140000000000002,1,15,1.0389602039754193,1.038961083823677,0.941454520061862,1.038965842448267,1.038965842448267,0.941454520061862,1.038965842448267,1.038965842448267,1.038965842448267,0.9414545200618621,0.7709763188380325
2026-07-04 17:00:00,0.17098294099698985,0.909,3,15,0.7818732662637163,0.7818739018899308,0.7818774247091698,0.7084950105143035,0.7818774247091698,0.7084950105143034,0.7818774247091698,0.7084950105143035,0.7084950105143035,0.7084950105143036,0.5802010224408275
2026-07-04 17:30:00,0.32491137167574125,1.6569999999999985,4,15,1.4857594210103595,1.485760656213118,1.4857686794651435,1.4857686794651435,1.4857686794651435,1.4857686794651435,1.1025305153233709,1.346321945039381,1.3463219450393809,1.3463219450393809,1.1025305153233709
2026-07-04 18:00:00,0.19968931883791374,1.0120000000000002,4,15,0.9374937694082097,0.9131447444491105,0.913148137003856,0.8274444527898986,0.913148137003856,0.8274444527898988,0.8274444527898988,0.8274444527898988,0.8274444527898988,0.8274444527898985,0.6776111481338343
2026-07-04 18:30:00,0.3506504788102151,1.6680000000000004,3,15,1.6034600517432533,1.6034636339592805,1.6034703195808577,1.6034703195808577,1.6034703195808577,1.4529760292043554,1.4529760292043554,1.4529760292043554,1.4529760292043554,1.4529760292043554,1.1898717213469512
