rule,generator,bus,station,class,cum_cut_MWh,cum_avail_MWh,r,hours_cut
band1,19371-1,1931,Cunghill,P,6506.800624170642,64097.241,0.1015145195433707,220
band1,19372-2,1931,Cunghill,P,3027.541116738307,29822.084760000005,0.10152010300765796,218
band1,26732-1,2671,Garvagh,N,8262.436053781577,91004.11236,0.09079189763531229,239
band1,26771-1,2671,Garvagh,P,6318.333452891794,69591.38004,0.09079189763531227,239
band1,26773-1,2671,Garvagh,P,5346.282152446904,58885.01387999999,0.09079189763531231,239
band1,35971-1,3591,Lenalea,P,8689.767415907452,85450.34757,0.10169376325577716,188
band1,40471-1,4041,Moy,P,350.2222647782993,16647.58668,0.02103741950772046,42
band1,40771-1,4071,Meentycat,P,14821.972932881747,146473.745652,0.10119201135264586,210
band1,40772-2,4071,Meentycat,P,5063.359997968324,50005.97063279999,0.10125510881788899,201
band1,40773-3,4071,Meentycat,P,3946.1830839345066,38764.318320000006,0.101799367432666,208
band1,40971-1,4091,Mulreavy,P,23327.920257903097,230441.50204,0.10123141904297188,214
band1,40972-2,4091,Mulreavy,P,1209.0829160914918,11943.614435000001,0.10123258103077669,207
band1,40973-1,4091,Mulreavy,P,1026.5702078632835,10116.943992,0.10147038559025794,205
band1,43771-1,4371,Glenree,N,3332.897505985655,76634.28416000001,0.04349094589344768,125
band1,43774-2,4371,Glenree,P,4064.9446367646465,93466.457288,0.04349094589344767,125
band1,49871-1,4981,Sligo,N,1143.1618240062307,11282.189073599999,0.10132446961744303,205
band1,49971-1,4991,Sorne Hill,P,8789.490393998954,86774.23881,0.10129147215274725,210
band1,49973-2,4991,Sorne Hill,P,2073.72135624274,20385.059276,0.1017275117116878,208
band1,49976-3,4991,Sorne Hill,P,2578.22474170255,25343.587207999997,0.10173085287976533,208
band1,49977-1,4991,Sorne Hill,P,168.14000834175118,1652.8426439999998,0.10172777726428942,207
band1,49979-3,4991,Sorne Hill,P,84.07000417087559,826.4213219999999,0.10172777726428942,207
band1,53673-3,5361,Trillick,P,3922.142495879588,38566.32836,0.10169862319451527,204
band1,53674-4,5361,Trillick,P,2798.7288238455058,27519.8300226,0.10169862319451527,204
band1,67059-1,5241,Tawnaghmore,P,1079.3276903129217,52816.255871999994,0.020435520702729637,40
band1,68087-1,4981,Sligo,P,2143.428420011683,21154.104513,0.10132446961744304,205
band1,68101-1,4981,Sligo,P,1681.6710215770813,16591.45452,0.10135766093020526,204
band1,68223-1,1341,Binbane,P,139.30397497050103,1380.4458,0.10091231033518377,208
band1,68244-1,1341,Binbane,N,529.3559654308623,5245.69404,0.10091247438267716,207
band1,68254-1,4371,Glenree,N,315.4349425307852,7252.887607999999,0.04349094589344769,125
band1,68260-1,1571,Ardnagappary,N,4964.919187954445,48995.353425600006,0.1013344907388765,184
band1,68268-1,1341,Binbane,N,1170.1533897522086,11595.74472,0.10091231033518376,208
band1,68269-1,1341,Binbane,P,5567.305967863171,55217.831999999995,0.10082442149961938,208
band1,68269-2,1341,Binbane,N,1002.9886197876073,9939.209760000002,0.10091231033518375,208
band1,68284-1,5361,Trillick,P,1933.0559443977968,19007.690406,0.10169862319451525,204
band1,68308-1,4091,Mulreavy,P,1536.2465286809543,15175.415988,0.1012325810307767,207
band1,68312-1,4371,Glenree,N,1487.9006723150244,34211.734000000004,0.04349094589344767,125
band1,68407-1,1341,Binbane,P,2619.080189062704,25952.38104,0.10091868584335119,209
band1,69197-1,17010,Cathaleen's Fall,P,5133.806506007145,50665.0956,0.1013282703843777,194
band2,13471-1,1341,Binbane,P,174.78660287095306,1822.188456,0.09592125462952283,208
band2,13473-4,1341,Binbane,P,2650.0039004594582,27581.307084,0.09607970689673129,209
band2,13474-1,1341,Binbane,P,1599.7691170086641,16565.3496,0.09657321793007399,209
band2,13475-6,1341,Binbane,P,2039.705624186047,21120.82074,0.09657321793007402,209
band2,13476-3,1341,Binbane,P,3172.8754154005173,32854.61004,0.096573217930074,209
band2,13478-1,1341,Binbane,P,799.8845585043321,8282.6748,0.09657321793007399,209
band2,13479-9,1341,Binbane,P,906.5358329715763,9387.031439999999,0.096573217930074,209
band2,15771-1,1571,Ardnagappary,P,594.1363817347171,5401.4921928,0.10999486077693126,206
band2,15772-1,1571,Ardnagappary,P,900.2066389919958,8184.0790799999995,0.10999486077693128,206
band2,16373-3,1631,Corderry,P,1374.5715332153998,18200.822472,0.07552249549876275,178
band2,16374-4,1631,Corderry,P,1554.781244124811,20475.925281000003,0.07593216046590685,178
band2,16377-1,1631,Corderry,P,1835.406439192645,24089.32386,0.07619169595043357,179
band2,16379-2,1631,Corderry,P,59.45162931192095,776.2115465999999,0.076592044491394,179
band2,16382-1,1631,Corderry,P,2096.1824472910057,27368.148496499998,0.076592044491394,179
band2,16385-1,1631,Corderry,N,3364.1222035223786,43762.271679000005,0.07687265935823674,180
band2,16392-1,1631,Corderry,P,2476.962976237286,32065.566649200002,0.07724681753905893,180
band2,17075-7,1341,Binbane,P,598.3909199283517,5466.565368,0.1094637820360098,232
band2,17077-8,1341,Binbane,P,6.0443527265490085,55.217832,0.10946378203600982,232
band2,17078-1,17010,Cathaleen's Fall,N,11865.154901304573,108568.062,0.10928771024119942,225
band2,19371-1,1931,Cunghill,P,7063.834174224562,64097.241,0.11020496458224406,244
band2,19372-2,1931,Cunghill,P,3284.553802087087,29822.084760000005,0.11013830282222987,248
band2,26732-1,2671,Garvagh,N,5962.67948718806,91004.11236,0.06552098946474533,179
band2,26771-1,2671,Garvagh,P,4559.696078437928,69591.38004,0.06552098946474533,179
band2,26773-1,2671,Garvagh,P,3858.2043740628624,58885.01387999999,0.06552098946474534,179
band2,35971-1,3591,Lenalea,P,9409.44968563156,85450.34757,0.1101159907854493,211
band2,40471-1,4041,Moy,P,223.30629199102833,16647.58668,0.013413733550899783,26
band2,40771-1,4071,Meentycat,P,16091.131008541222,146473.745652,0.10985675922271677,234
band2,40772-2,4071,Meentycat,P,5493.608753559096,50005.97063279999,0.1098590565094585,224
band2,40773-3,4071,Meentycat,P,4258.244009777878,38764.318320000006,0.1098495780223971,227
band2,40971-1,4091,Mulreavy,P,25399.313548803468,230441.50204,0.11022022215596676,222
band2,40972-2,4091,Mulreavy,P,1316.4521488635753,11943.614435000001,0.11022225776192139,221
band2,40973-1,4091,Mulreavy,P,1115.0987470170478,10116.943992,0.11022090741026293,218
band2,43771-1,4371,Glenree,N,2035.0873447945387,76634.28416000001,0.02655583420790628,76
band2,43774-2,4371,Glenree,P,2482.0797437404817,93466.457288,0.02655583420790628,76
band2,49871-1,4981,Sligo,N,1241.0171047095112,11282.189073599999,0.10999789993002829,226
band2,49971-1,4991,Sorne Hill,P,9524.761138543343,86774.23881,0.10976484806047869,240
band2,49973-2,4991,Sorne Hill,P,2237.490964382021,20385.059276,0.10976131754575237,239
band2,49976-3,4991,Sorne Hill,P,2781.1158220015864,25343.587207999997,0.10973647097296846,238
band2,49977-1,4991,Sorne Hill,P,181.37711882619044,1652.8426439999998,0.10973647097296847,238
band2,49979-3,4991,Sorne Hill,P,90.68855941309522,826.4213219999999,0.10973647097296847,238
band2,53673-3,5361,Trillick,P,4238.401106395181,38566.32836,0.10989900482181086,233
band2,53674-4,5361,Trillick,P,3017.114857825233,27519.8300226,0.10963421123413553,229
band2,67059-1,5241,Tawnaghmore,P,682.9297768308609,52816.255871999994,0.012930295144092356,25
band2,68087-1,4981,Sligo,P,2327.2344724898326,21154.104513,0.11001337688672469,229
band2,68101-1,4981,Sligo,P,1824.9588093533648,16591.45452,0.10999390120700309,227
band2,68223-1,1341,Binbane,P,151.27854320663394,1380.4458,0.10958673147952201,242
band2,68244-1,1341,Binbane,N,574.858464185209,5245.69404,0.109586731479522,242
band2,68254-1,4371,Glenree,N,192.60648084662597,7252.887607999999,0.026555834207906286,76
band2,68260-1,1571,Ardnagappary,N,5392.929477068423,48995.353425600006,0.11007022299079129,206
band2,68268-1,1341,Binbane,N,1270.7397629357251,11595.74472,0.109586731479522,242
band2,68269-1,1341,Binbane,P,6051.141728265358,55217.831999999995,0.10958673147952203,242
band2,68269-2,1341,Binbane,N,1089.2055110877645,9939.209760000002,0.10958673147952201,242
band2,68284-1,5361,Trillick,P,2083.893145044455,19007.690406,0.10963421123413551,229
band2,68308-1,4091,Mulreavy,P,1672.632789258119,15175.415988,0.11021989714026671,220
band2,68312-1,4371,Glenree,N,908.5211360689905,34211.734000000004,0.02655583420790628,76
band2,68407-1,1341,Binbane,P,2844.036612284718,25952.38104,0.10958673147952201,242
band2,69197-1,17010,Cathaleen's Fall,P,5572.715362018702,50665.0956,0.10999121379371683,218
band3,13471-1,1341,Binbane,P,148.5502168844356,1822.188456,0.08152297112589961,190
band3,13473-4,1341,Binbane,P,2248.510101023503,27581.307084,0.08152297112589964,190
band3,13474-1,1341,Binbane,P,1350.4565171312329,16565.3496,0.08152297112589962,190
band3,13475-6,1341,Binbane,P,1721.832059342322,21120.82074,0.08152297112589964,190
band3,13476-3,1341,Binbane,P,2678.405425643612,32854.61004,0.08152297112589962,190
band3,13478-1,1341,Binbane,P,675.2282585656164,8282.6748,0.08152297112589962,190
band3,13479-9,1341,Binbane,P,765.258693041032,9387.031439999999,0.08152297112589964,190
band3,15771-1,1571,Ardnagappary,P,641.3679977330145,5401.4921928,0.11873904003562859,214
band3,15772-1,1571,Ardnagappary,P,971.7696935348704,8184.0790799999995,0.1187390400356286,214
band3,16373-3,1631,Corderry,P,1028.249539718812,18200.822472,0.05649467441928313,138
band3,16374-4,1631,Corderry,P,1165.1690014411502,20475.925281000003,0.05690433938642726,138
band3,16377-1,1631,Corderry,P,1377.0390948589256,24089.32386,0.05716387487095396,139
band3,16379-2,1631,Corderry,P,44.682014883389996,776.2115465999999,0.057564223411914396,139
band3,16382-1,1631,Corderry,P,1575.426214422975,27368.148496499998,0.057564223411914396,139
band3,16385-1,1631,Corderry,N,2552.670209822777,43762.271679000005,0.05833038624107155,141
band3,16392-1,1631,Corderry,P,1885.79208682418,32065.566649200002,0.05881050247622018,141
band3,17075-7,1341,Binbane,P,504.0387913918974,5466.565368,0.092203926498789,213
band3,17077-8,1341,Binbane,P,5.09130092315048,55.217832,0.09220392649878902,213
band3,17078-1,17010,Cathaleen's Fall,N,12808.025831710616,108568.062,0.11797231704947092,252
band3,19371-1,1931,Cunghill,P,7617.429020768388,64097.241,0.1188417613913895,261
band3,19372-2,1931,Cunghill,P,3544.0054103417406,29822.084760000005,0.11883828507842185,262
band3,26732-1,2671,Garvagh,N,3911.3271120201025,91004.11236,0.042979674331061216,130
band3,26771-1,2671,Garvagh,P,2991.0148503683135,69591.38004,0.04297967433106121,130
band3,26773-1,2671,Garvagh,P,2530.858719542419,58885.01387999999,0.042979674331061216,130
band3,35971-1,3591,Lenalea,P,10151.953356950195,85450.34757,0.1188052903896479,226
band3,40471-1,4041,Moy,P,90.46776,16647.58668,0.005434286767143596,10
band3,40771-1,4071,Meentycat,P,17369.33697944407,146473.745652,0.11858327853997158,240
band3,40772-2,4071,Meentycat,P,5936.581950555905,50005.97063279999,0.11871746264359027,236
band3,40773-3,4071,Meentycat,P,4602.001512058841,38764.318320000006,0.11871746264359023,236
band3,40971-1,4091,Mulreavy,P,27361.6403697741,230441.50204,0.11873573174776769,259
band3,40972-2,4091,Mulreavy,P,1418.272989432563,11943.614435000001,0.11874738565541804,258
band3,40973-1,4091,Mulreavy,P,1201.3606498722888,10116.943992,0.11874738565541806,258
band3,43771-1,4371,Glenree,N,934.5290063042773,76634.28416000001,0.012194659564551184,38
band3,43774-2,4371,Glenree,P,1139.791627331824,93466.457288,0.012194659564551184,38
band3,49871-1,4981,Sligo,N,1344.5875838301217,11282.189073599999,0.11917789846089519,245
band3,49971-1,4991,Sorne Hill,P,10265.555794061776,86774.23881,0.11830188238860999,255
band3,49973-2,4991,Sorne Hill,P,2414.529645009757,20385.059276,0.11844604483698815,254
band3,49976-3,4991,Sorne Hill,P,3002.1829147688873,25343.587207999997,0.1184592729564824,254
band3,49977-1,4991,Sorne Hill,P,195.77267391971003,1652.8426439999998,0.11844604483698816,254
band3,49979-3,4991,Sorne Hill,P,97.88633695985502,826.4213219999999,0.11844604483698816,254
band3,53673-3,5361,Trillick,P,4566.639754981933,38566.32836,0.1184100211032361,247
band3,53674-4,5361,Trillick,P,3258.623653733537,27519.8300226,0.11841002110323613,247
band3,67059-1,5241,Tawnaghmore,P,239.88184376130928,52816.255871999994,0.0045418184193643345,10
band3,68087-1,4981,Sligo,P,2510.19274337676,21154.104513,0.11866220769752515,245
band3,68101-1,4981,Sligo,P,1977.30600210312,16591.45452,0.11917616986018896,245
band3,68223-1,1341,Binbane,P,160.92460265492963,1380.4458,0.1165743723186594,268
band3,68244-1,1341,Binbane,N,611.5134900887325,5245.69404,0.11657437231865937,268
band3,68254-1,4371,Glenree,N,88.44649523951196,7252.887607999999,0.012194659564551185,38
band3,68260-1,1571,Ardnagappary,N,5808.576853156392,48995.353425600006,0.11855362696743847,213
band3,68268-1,1341,Binbane,N,1351.7666623014088,11595.74472,0.11657437231865939,268
band3,68269-1,1341,Binbane,P,6436.984106197185,55217.831999999995,0.1165743723186594,268
band3,68269-2,1341,Binbane,N,1158.6571391154932,9939.209760000002,0.11657437231865937,268
band3,68284-1,5361,Trillick,P,2250.7010220982393,19007.690406,0.11841002110323613,247
band3,68308-1,4091,Mulreavy,P,1802.8662243470033,15175.415988,0.11880176634186664,257
band3,68312-1,4371,Glenree,N,417.200449242981,34211.734000000004,0.012194659564551184,38
band3,68407-1,1341,Binbane,P,3025.382529912677,25952.38104,0.1165743723186594,268
band3,69197-1,17010,Cathaleen's Fall,P,6008.787407504885,50665.0956,0.11859816578545812,239
band5,13471-1,1341,Binbane,P,88.52613367987034,1822.188456,0.04858231506646661,121
band5,13473-4,1341,Binbane,P,1344.3340713398875,27581.307084,0.04874076733367505,122
band5,13474-1,1341,Binbane,P,810.7523729927873,16565.3496,0.04894266602093247,122
band5,13475-6,1341,Binbane,P,1033.7092755658039,21120.82074,0.048942666020932474,122
band5,13476-3,1341,Binbane,P,1607.9922064356947,32854.61004,0.04894266602093247,122
band5,13478-1,1341,Binbane,P,405.37618649639364,8282.6748,0.04894266602093247,122
band5,13479-9,1341,Binbane,P,459.42634469591275,9387.031439999999,0.048942666020932474,122
band5,15771-1,1571,Ardnagappary,P,461.0691532027299,5401.4921928,0.08535958893309499,152
band5,15772-1,1571,Ardnagappary,P,698.5896260647422,8184.0790799999995,0.08535958893309499,152
band5,16373-3,1631,Corderry,P,668.4797057106001,18200.822472,0.036727994393604135,92
band5,16374-4,1631,Corderry,P,752.0396689244251,20475.925281000003,0.03672799439360412,92
band5,16377-1,1631,Corderry,P,891.0045860157197,24089.32386,0.03698752987813082,93
band5,16379-2,1631,Corderry,P,29.020902931775588,776.2115465999999,0.03738787841909126,93
band5,16382-1,1631,Corderry,P,1023.2370085427774,27368.148496499998,0.03738787841909127,93
band5,16385-1,1631,Corderry,N,1648.4588369176317,43762.271679000005,0.03766849328593401,94
band5,16392-1,1631,Corderry,P,1219.8591761195573,32065.566649200002,0.03804265146675621,94
band5,17075-7,1341,Binbane,P,304.12940398868983,5466.565368,0.05563445847899168,135
band5,17077-8,1341,Binbane,P,3.0720141817039375,55.217832,0.05563445847899167,135
band5,17078-1,17010,Cathaleen's Fall,N,14844.16846598447,108568.062,0.13672684390354567,289
band5,19371-1,1931,Cunghill,P,8820.664527823026,64097.241,0.13761379413855,307
band5,19372-2,1931,Cunghill,P,4104.340983232699,29822.084760000005,0.13762756749782298,309
band5,26732-1,2671,Garvagh,N,2088.6210252206492,91004.11236,0.022950842231814164,68
band5,26771-1,2671,Garvagh,P,1597.1807839922612,69591.38004,0.022950842231814164,68
band5,26773-1,2671,Garvagh,P,1351.460663378067,58885.01387999999,0.022950842231814164,68
band5,35971-1,3591,Lenalea,P,10036.4018127534,85450.34757,0.11745302503926842,226
band5,40471-1,4041,Moy,P,43.81023434261641,16647.58668,0.002631626744749072,5
band5,40771-1,4071,Meentycat,P,20123.766615583296,146473.745652,0.13738821606565857,298
band5,40772-2,4071,Meentycat,P,6870.231097872103,50005.97063279999,0.1373882160656586,298
band5,40773-3,4071,Meentycat,P,5325.760540986128,38764.318320000006,0.13738821606565857,298
band5,40971-1,4091,Mulreavy,P,31671.349461119928,230441.50204,0.13743769755337917,300
band5,40972-2,4091,Mulreavy,P,1647.6796807593978,11943.614435000001,0.13795486196632215,298
band5,40973-1,4091,Mulreavy,P,1390.420551012336,10116.943992,0.13743483725043992,296
band5,43771-1,4371,Glenree,N,404.5125492587544,76634.28416000001,0.005278480169713565,19
band5,43774-2,4371,Glenree,P,493.3608413280879,93466.457288,0.005278480169713564,19
band5,49871-1,4981,Sligo,N,1557.0249029876643,11282.189073599999,0.13800733996127207,296
band5,49971-1,4991,Sorne Hill,P,11889.346967398138,86774.23881,0.137014707711017,283
band5,49973-2,4991,Sorne Hill,P,2793.0529383728963,20385.059276,0.13701470771101704,283
band5,49976-3,4991,Sorne Hill,P,3472.444193652789,25343.587207999997,0.137014707711017,283
band5,49977-1,4991,Sorne Hill,P,226.46375175996454,1652.8426439999998,0.137014707711017,283
band5,49979-3,4991,Sorne Hill,P,113.23187587998227,826.4213219999999,0.137014707711017,283
band5,53673-3,5361,Trillick,P,5288.264010075594,38566.32836,0.13712127223291615,271
band5,53674-4,5361,Trillick,P,3773.554104332513,27519.8300226,0.13712127223291612,271
band5,67059-1,5241,Tawnaghmore,P,95.52385676092955,52816.255871999994,0.001808607126420155,4
band5,68087-1,4981,Sligo,P,2919.42169310187,21154.104513,0.13800733996127204,296
band5,68101-1,4981,Sligo,P,2289.7425043936237,16591.45452,0.13800733996127204,296
band5,68223-1,1341,Binbane,P,83.37002146070026,1380.4458,0.06039354928726667,145
band5,68244-1,1341,Binbane,N,316.806081550661,5245.69404,0.06039354928726667,145
band5,68254-1,4371,Glenree,N,38.28422341198925,7252.887607999999,0.005278480169713566,19
band5,68260-1,1571,Ardnagappary,N,4589.034332711554,48995.353425600006,0.09366264373784046,171
band5,68268-1,1341,Binbane,N,700.3081802698822,11595.74472,0.06039354928726666,145
band5,68269-1,1341,Binbane,P,3334.8008584280105,55217.831999999995,0.060393549287266673,145
band5,68269-2,1341,Binbane,N,600.2641545170419,9939.209760000002,0.06039354928726666,145
band5,68284-1,5361,Trillick,P,2606.3586906801143,19007.690406,0.13712127223291612,271
band5,68308-1,4091,Mulreavy,P,2085.630826518504,15175.415988,0.13743483725043992,296
band5,68312-1,4371,Glenree,N,180.58595949051534,34211.734000000004,0.005278480169713564,19
band5,68407-1,1341,Binbane,P,1567.356403461165,25952.38104,0.06039354928726667,145
band5,69197-1,17010,Cathaleen's Fall,P,6957.934933987653,50665.0956,0.13733192154457619,277
band10,13471-1,1341,Binbane,P,29.092979517908272,1822.188456,0.015965955344581697,49
band10,13473-4,1341,Binbane,P,442.2250916638176,27581.307084,0.016033507415620405,50
band10,13474-1,1341,Binbane,P,265.6006556539445,16565.3496,0.0160335074156204,50
band10,13475-6,1341,Binbane,P,338.6408359587793,21120.82074,0.01603350741562041,50
band10,13476-3,1341,Binbane,P,526.7746337136566,32854.61004,0.016033507415620405,50
band10,13478-1,1341,Binbane,P,132.80032782697225,8282.6748,0.0160335074156204,50
band10,13479-9,1341,Binbane,P,150.50703820390189,9387.031439999999,0.016033507415620405,50
band10,15771-1,1571,Ardnagappary,P,186.3434633484138,5401.4921928,0.03449851572437763,62
band10,15772-1,1571,Ardnagappary,P,282.33858083093,8184.0790799999995,0.034498515724377635,62
band10,16373-3,1631,Corderry,P,252.94213986573197,18200.822472,0.013897291743538301,44
band10,16374-4,1631,Corderry,P,284.5599073489485,20475.925281000003,0.013897291743538301,44
band10,16377-1,1631,Corderry,P,341.02839592692385,24089.32386,0.014156827228065,45
band10,16379-2,1631,Corderry,P,11.299447917803274,776.2115465999999,0.014557175769025432,45
band10,16382-1,1631,Corderry,P,398.4029481363396,27368.148496499998,0.014557175769025432,45
band10,16385-1,1631,Corderry,N,649.3354249229856,43762.271679000005,0.014837790635868181,46
band10,16392-1,1631,Corderry,P,487.7797586458043,32065.566649200002,0.015211948816690374,46
band10,17075-7,1341,Binbane,P,91.21221636580168,5466.565368,0.016685470716171574,51
band10,17077-8,1341,Binbane,P,0.9213355188464818,55.217832,0.016685470716171578,51
band10,17078-1,17010,Cathaleen's Fall,N,20019.39208353703,108568.062,0.18439485530778868,377
band10,19371-1,1931,Cunghill,P,11856.065973226265,64097.241,0.18496998916421792,415
band10,19372-2,1931,Cunghill,P,5515.415821672144,29822.084760000005,0.18494400596265168,414
band10,26732-1,2671,Garvagh,N,1130.622741184422,91004.11236,0.012423864283317558,41
band10,26771-1,2671,Garvagh,P,864.5938609057346,69591.38004,0.01242386428331756,41
band10,26773-1,2671,Garvagh,P,731.5794207663907,58885.01387999999,0.012423864283317562,41
band10,35971-1,3591,Lenalea,P,4079.2899862188187,85450.34757,0.04773871730453886,94
band10,40471-1,4041,Moy,P,0.0,16647.58668,0.0,0
band10,40771-1,4071,Meentycat,P,24317.27332603908,146473.745652,0.16601796600336372,342
band10,40772-2,4071,Meentycat,P,8301.889532481395,50005.97063279999,0.16601796600336374,342
band10,40773-3,4071,Meentycat,P,6435.57328099333,38764.318320000006,0.16601796600336372,342
band10,40971-1,4091,Mulreavy,P,42819.386681466465,230441.50204,0.18581456162368654,437
band10,40972-2,4091,Mulreavy,P,2219.2974804418595,11943.614435000001,0.1858145616236865,437
band10,40973-1,4091,Mulreavy,P,1879.8755128448693,10116.943992,0.18581456162368654,437
band10,43771-1,4371,Glenree,N,104.71689449151134,76634.28416000001,0.0013664496985824174,7
band10,43774-2,4371,Glenree,P,127.71721238875404,93466.457288,0.0013664496985824179,7
band10,49871-1,4981,Sligo,N,2100.4568738590324,11282.189073599999,0.18617458546001872,392
band10,49971-1,4991,Sorne Hill,P,6170.157929378338,86774.23881,0.07110587213433764,164
band10,49973-2,4991,Sorne Hill,P,1449.4974183301492,20385.059276,0.07110587213433762,164
band10,49976-3,4991,Sorne Hill,P,1802.0778714374828,25343.587207999997,0.07110587213433764,164
band10,49977-1,4991,Sorne Hill,P,117.52681770244452,1652.8426439999998,0.07110587213433762,164
band10,49979-3,4991,Sorne Hill,P,58.76340885122226,826.4213219999999,0.07110587213433762,164
band10,53673-3,5361,Trillick,P,4150.309593648761,38566.32836,0.10761484875893332,211
band10,53674-4,5361,Trillick,P,2961.5423457536517,27519.8300226,0.10761484875893333,211
band10,67059-1,5241,Tawnaghmore,P,0.0,52816.255871999994,0.0,0
band10,68087-1,4981,Sligo,P,3938.356638485685,21154.104513,0.18617458546001867,392
band10,68101-1,4981,Sligo,P,3088.907167439753,16591.45452,0.18617458546001867,392
band10,68223-1,1341,Binbane,P,23.033387971162043,1380.4458,0.016685470716171574,51
band10,68244-1,1341,Binbane,N,87.52687429041575,5245.69404,0.01668547071617157,51
band10,68254-1,4371,Glenree,N,9.910706085803753,7252.887607999999,0.0013664496985824179,7
band10,68260-1,1571,Ardnagappary,N,1690.266970574501,48995.353425600006,0.03449851572437763,62
band10,68268-1,1341,Binbane,N,193.48045895776116,11595.74472,0.016685470716171574,51
band10,68269-1,1341,Binbane,P,921.3355188464817,55217.831999999995,0.016685470716171578,51
band10,68269-2,1341,Binbane,N,165.8403933923667,9939.209760000002,0.01668547071617157,51
band10,68284-1,5361,Trillick,P,2045.509728298318,19007.690406,0.10761484875893332,211
band10,68308-1,4091,Mulreavy,P,2819.813269267304,15175.415988,0.18581456162368654,437
band10,68312-1,4371,Glenree,N,46.748613612281844,34211.734000000004,0.0013664496985824172,7
band10,68407-1,1341,Binbane,P,433.02769385784643,25952.38104,0.016685470716171574,51
band10,69197-1,17010,Cathaleen's Fall,P,9376.007340395789,50665.0956,0.18505851473012494,370
bandinf,13471-1,1341,Binbane,P,10.14129142108392,1822.188456,0.005565445982105332,17
bandinf,13473-4,1341,Binbane,P,153.50227469186115,27581.307084,0.005565445982105332,17
bandinf,13474-1,1341,Binbane,P,92.19355837349018,16565.3496,0.005565445982105332,17
bandinf,13475-6,1341,Binbane,P,117.54678692619999,21120.82074,0.005565445982105333,17
bandinf,13476-3,1341,Binbane,P,182.85055744075555,32854.61004,0.005565445982105333,17
bandinf,13478-1,1341,Binbane,P,46.09677918674509,8282.6748,0.005565445982105332,17
bandinf,13479-9,1341,Binbane,P,52.24301641164444,9387.031439999999,0.005565445982105334,17
bandinf,15771-1,1571,Ardnagappary,P,70.79072173498088,5401.4921928,0.013105771369871167,26
bandinf,15772-1,1571,Ardnagappary,P,107.25866929542556,8184.0790799999995,0.013105771369871169,26
bandinf,16373-3,1631,Corderry,P,210.73797282304628,18200.822472,0.01157848625507138,38
bandinf,16374-4,1631,Corderry,P,237.08021942592708,20475.925281000003,0.011578486255071378,38
bandinf,16377-1,1631,Corderry,P,285.1699395468987,24089.32386,0.01183802173959808,39
bandinf,16379-2,1631,Corderry,P,9.499564323335797,776.2115465999999,0.01223837028055851,39
bandinf,16382-1,1631,Corderry,P,334.94153519347765,27368.148496499998,0.01223837028055851,39
bandinf,16385-1,1631,Corderry,N,547.8592291659398,43762.271679000005,0.01251898514740126,40
bandinf,16392-1,1631,Corderry,P,413.42594670883744,32065.566649200002,0.012893143328223453,40
bandinf,17075-7,1341,Binbane,P,30.42387426325176,5466.565368,0.005565445982105333,17
bandinf,17077-8,1341,Binbane,P,0.3073118612449673,55.217832,0.005565445982105333,17
bandinf,17078-1,17010,Cathaleen's Fall,N,21353.278445725642,108568.062,0.1966810317174644,401
bandinf,19371-1,1931,Cunghill,P,14607.17325857973,64097.241,0.2278908269792725,500
bandinf,19372-2,1931,Cunghill,P,6806.633255820859,29822.084760000005,0.22824136241979004,501
bandinf,26732-1,2671,Garvagh,N,965.1088526403499,91004.11236,0.0106051125340634,46
bandinf,26771-1,2671,Garvagh,P,738.0244167249734,69591.38004,0.010605112534063398,46
bandinf,26773-1,2671,Garvagh,P,624.4821987672852,58885.01387999999,0.010605112534063401,46
bandinf,35971-1,3591,Lenalea,P,1589.9432353867974,85450.34757,0.018606632747565282,34
bandinf,40471-1,4041,Moy,P,0.0,16647.58668,0.0,0
bandinf,40771-1,4071,Meentycat,P,15698.447918802765,146473.745652,0.1071758481284418,229
bandinf,40772-2,4071,Meentycat,P,5359.432314056293,50005.97063279999,0.10717584812844182,229
bandinf,40773-3,4071,Meentycat,P,4154.598693066895,38764.318320000006,0.1071758481284418,229
bandinf,40971-1,4091,Mulreavy,P,48412.06150584554,230441.50204,0.2100839522276772,493
bandinf,40972-2,4091,Mulreavy,P,2509.1617243883356,11943.614435000001,0.21008395222767717,493
bandinf,40973-1,4091,Mulreavy,P,2125.407578305414,10116.943992,0.2100839522276772,493
bandinf,43771-1,4371,Glenree,N,71.41267498717036,76634.28416000001,0.000931863274641833,6
bandinf,43774-2,4371,Glenree,P,87.09795895756672,93466.457288,0.0009318632746418332,6
bandinf,49871-1,4981,Sligo,N,3993.206630027241,11282.189073599999,0.3539389921563388,711
bandinf,49971-1,4991,Sorne Hill,P,2539.200685597956,86774.23881,0.02926214877156992,83
bandinf,49973-2,4991,Sorne Hill,P,596.5106372515835,20385.059276,0.029262148771569924,83
bandinf,49976-3,4991,Sorne Hill,P,741.6078192857522,25343.587207999997,0.029262148771569917,83
bandinf,49977-1,4991,Sorne Hill,P,48.36572734472297,1652.8426439999998,0.029262148771569917,83
bandinf,49979-3,4991,Sorne Hill,P,24.182863672361485,826.4213219999999,0.029262148771569917,83
bandinf,53673-3,5361,Trillick,P,2449.7698617497936,38566.32836,0.06352095120080531,131
bandinf,53674-4,5361,Trillick,P,1748.0857799200317,27519.8300226,0.06352095120080532,131
