StartTime,band0_maxdiv_pp,band1_maxdiv_pp,band2_maxdiv_pp,band3_maxdiv_pp,band5_maxdiv_pp,band10_maxdiv_pp,bandinf_maxdiv_pp,observed_maxdiv_pp
2026-06-27 00:00:00,0.6404658898338202,1.374488449276115,2.1821043310515638,3.2421007778977717,4.882498717634415,7.346231407152501,21.991518675538366,5.048932381040809
2026-06-27 00:30:00,0.6492848981122192,1.3588155831202098,2.1629053831943983,3.218243298736237,4.953037235549283,7.405899548391045,21.986342775304845,5.05094186469342
2026-06-27 01:00:00,0.6659665675606191,1.3437055699312,2.1444023220916058,3.1952563811992447,5.012784327561761,7.455182352506659,21.973195975595804,5.06612361935576
2026-06-27 01:30:00,0.6780444551974907,1.3305093288526624,2.128320922294807,3.1753731232120885,5.165125693559096,7.598666069370361,22.063914765277204,5.078049376713965
2026-06-27 02:00:00,0.6793943222651311,1.3179131053188755,2.1130554321553072,3.1565889775428473,5.139652843293177,7.734391624199658,22.150785771082454,5.072660540397095
2026-06-27 02:30:00,0.6700095773255574,1.3047256954727138,2.0975954859055888,3.138145644268703,5.115539947695201,7.990330312986736,22.36549421700784,5.080389278152604
2026-06-27 03:00:00,0.6694938395645043,1.2976678586628903,2.0885098499661874,3.126392250844286,5.098716050659559,8.048125598310879,22.386332273957148,5.071559527332423
2026-06-27 03:30:00,0.669988138815776,1.2879003935261104,2.0766508620757946,3.1117774041099167,5.078862680417499,8.16064044615801,22.460602489228563,5.067648473374412
2026-06-27 04:00:00,0.6699310451222142,1.2789850344326392,2.065535890713023,3.097757392434618,5.059319670974219,8.174880959552961,22.434422268461137,5.059570237843403
2026-06-27 04:30:00,0.669349911257948,1.2673299409224819,2.0514612961895717,3.080473860305487,5.035933586418319,8.14452394314804,22.359205392254022,5.0506347517475
2026-06-27 05:00:00,0.669582031117806,1.2610785817169319,2.0379941293732564,3.0640537675364996,5.013898343580729,8.167553273699681,22.341016815446547,5.0440468380252
2026-06-27 05:30:00,0.6705603965221782,1.2619976980310006,2.0192614615350895,3.0422219321844732,5.1779927823039085,8.322040247296801,22.452182965615066,5.05148763690288
2026-06-27 17:00:00,0.7323852996145269,1.3011113165874804,1.8259124731745,2.772149351840228,4.751189874641058,7.663487443768291,20.749734859019693,4.949266206164427
2026-06-27 17:30:00,0.7125938842490825,1.2822502532910216,1.9587363434727014,2.905236295489042,4.88114892941529,7.788853403491133,20.854484454566514,4.970438220303505
2026-06-27 18:00:00,0.7127169131323454,1.2818542785250895,1.9880051940062746,2.933413440015019,4.907049020200027,7.811411786582031,20.862047965320443,4.998580757707767
2026-06-27 18:30:00,0.7050918446515619,1.2744325155852678,2.13013935818878,3.074104625860427,5.0447259384344045,7.944644219582877,20.9752892670489,5.021680468858635
2026-06-27 19:00:00,0.6754379313729144,1.2459962460902585,2.1354649773359116,3.0264591370823055,4.992169590181091,8.138951944047413,21.13682349919132,4.989575260655851
2026-06-27 19:30:00,0.6710156263866132,1.2418172815567203,2.1174864334106016,3.003371709816412,5.178566190699118,8.316154421933614,21.275918550465327,5.005978855113915
2026-06-27 20:30:00,0.6705784836464181,1.2423368789803366,2.081788690506517,3.2319789576320868,5.132688773828136,8.516393793852803,21.406647867441272,4.998821934491569
2026-06-27 21:00:00,0.6539269426116934,1.226837008678447,2.0560779433820286,3.207736019884169,5.10352794457328,8.741072663076395,21.59776280811657,4.9767078010703365
2026-06-27 21:30:00,0.6488722839688223,1.220393373427918,2.0521115282575124,3.2005983612147437,5.0927299477084,8.734342238136062,21.566172142731094,4.961390860979385
2026-06-27 22:00:00,0.6421590056654075,1.2123849760422494,2.051678462759173,3.202600769397105,5.092906244821242,8.74646156330489,21.56623049684391,4.943903620503513
2026-06-27 23:00:00,0.5954973222264737,1.1627591424954995,2.0870566943527797,3.165351575805354,5.048644198647421,8.873680950192519,21.646152172104856,5.014327208182068
2026-06-27 23:30:00,0.5985656805176056,1.1651073009907025,2.089407233260496,3.16366138238223,5.044521615562603,8.956482506827646,21.712747198746968,5.013361446429948
2026-06-28 19:00:00,0.37992535036544123,1.100167130726179,2.0331303103836227,2.907208782201158,4.590988141118102,8.091410106480767,19.504900303027128,4.415719914481526
2026-06-28 19:30:00,0.3813841584541039,1.0418739418127072,2.1765711521460895,3.152662024935075,4.831325913174673,8.321054144965807,19.699646868503052,4.381843030548726
2026-06-28 20:00:00,0.338467742017861,1.219931181043913,2.1603447330155734,3.106757643464896,5.029640094862438,8.510762409960268,19.861284847825164,4.344410412687195
2026-06-28 20:30:00,0.32216818999394115,1.2087257713353339,2.1475928641434288,3.083883576861721,5.001819047339346,8.735758193597851,20.056862969275407,4.331201013827835
2026-06-28 21:00:00,0.31399389715113035,1.2066171473866953,2.1452615659124867,3.0712307621195847,5.162225474379714,8.889333897407209,20.189717549177637,4.314068006199436
2026-06-28 21:30:00,0.30640724015315524,1.2037300760681866,2.14255491997275,3.062442433034978,5.15098735772746,8.990282813816302,20.277505608829966,4.30568764191302
2026-06-28 22:00:00,0.3050909865774956,1.203675461241501,2.1421946898655038,3.059659055409883,5.1467484850913205,9.050617842509508,20.330155532324508,4.291029078870734
2026-06-29 01:00:00,0.3088212265809395,1.2218565888285091,2.156563652567457,3.0437526870624585,5.115794349535378,9.122574503794084,20.321190678359745,4.273875780722146
2026-06-29 01:30:00,0.30421741660972557,1.2225127409054237,2.1563849470444776,3.034491767887052,5.102765236673316,9.204528431286299,20.382746490067788,4.269701084963073
2026-06-29 02:00:00,0.3024697535044196,1.2261854371989442,2.1594389750480536,3.0285484538703744,5.093556632180776,9.22724741949334,20.387815692333067,4.2559888809548
2026-06-29 03:00:00,0.3020036793658788,1.2233418985898525,2.1550081323884362,3.024559565908803,5.086396044747488,9.29042409647716,20.434193752882653,4.24112091553133
2026-06-29 03:30:00,0.302951900737472,1.2240339072165727,2.1551233715312494,3.023832729120453,5.084321814223417,9.336141483055963,20.472738127943458,4.229248487514474
2026-06-29 04:00:00,0.3006340457416774,1.2197353809047093,2.1500752626096666,3.0203056917460773,5.079555205095129,9.387451612156447,20.51746599524249,4.214791801418075
2026-06-29 04:30:00,0.2855902205113441,1.2006648296815505,2.129759677014283,3.0044683967655006,5.061874434127516,9.45384196100334,20.574024153627892,4.195772799418538
2026-06-29 05:00:00,0.39139629258696584,1.16398835440056,2.0909516603590492,3.0647413092393334,5.0297037457388765,9.550884107306516,20.65609188029958,4.17694226394472
2026-06-29 05:30:00,0.35577340705370414,1.1972387853847757,2.190947463608453,3.077710198754265,4.99209521933092,9.628408203004895,20.72023148280974,4.150129133180456
2026-06-29 06:00:00,0.326648833223115,1.1634260669228818,2.1564177828549393,3.042601482210828,5.121471146290961,9.750263397936976,20.824094505729708,4.127267087207722
2026-06-29 06:30:00,0.3132018016620324,1.1555948460738672,2.1469334919426033,3.0277619652005607,5.099383673912729,9.905860014536424,20.959330599404367,4.120343043638227
2026-06-29 07:00:00,0.3018667314074852,1.1797251198794274,2.1416124850782183,3.183429512854609,5.080288728381108,10.066862950905678,21.099670814906947,4.116527385330756
2026-06-29 07:30:00,0.29658798247820806,1.1566274893746564,2.12525461497464,3.156427629088948,5.049049294566262,10.02340019266208,21.27734685382179,4.102108116734151
2026-06-29 08:00:00,0.2843294835778325,1.1419898801635748,2.1141678350161945,3.1381509824557092,5.026728299590882,10.19235147719106,21.421975096866685,4.098613025393936
2026-06-29 08:30:00,0.2798971284780044,1.136427512749584,2.10888343799513,3.1303032791867693,5.016385229068846,10.17517576092323,21.507975277446086,4.099213721744483
